0,30519,31655,24261,-1136,31087.0
500,33304,28823,24341,4481,31063.5
501,31815,30311,24549,1504,31063.0
502,31335,31223,24405,112,31279.0
503,30727,32231,24341,-1504,31479.0
505,30727,32872,24405,-2145,31799.5
506,30727,32519,24453,-1792,31623.0
507,30775,32215,24678,-1440,31495.0
508,30535,33384,37529,-2849,31959.5
509,29927,35944,37641,-6017,32935.5
510,31655,38457,24710,-6802,35056.0
511,29079,39481,24565,-10402,34280.0
512,29191,39945,24565,-10754,34568.0
513,29063,40073,24533,-11010,34568.0
514,28951,40329,24453,-11378,34640.0
515,28983,40025,24453,-11042,34504.0
516,28967,39705,24565,-10738,34336.0
517,29079,39241,24565,-10162,34160.0
518,29271,38297,24565,-9026,33784.0
519,29319,35784,24389,-6465,32551.5
520,29799,33288,24357,-3489,31543.5
521,30391,31143,24293,-752,30767.0
522,30743,30311,24325,432,30527.0
523,30391,31159,24277,-768,30775.0
524,30135,31911,24197,-1776,31023.0
525,30343,31559,24117,-1216,30951.0
526,30343,31495,24165,-1152,30919.0
527,29991,32952,24085,-2961,31471.5
528,34728,38585,24101,-3857,36656.5
529,42122,40841,24069,1281,41481.5
530,33416,35176,24133,-1760,34296.0
531,30903,31271,24133,-368,31087.0
532,31271,31175,24117,96,31223.0
533,31575,30487,24101,1088,31031.0
534,31543,30391,24037,1152,30967.0
535,30695,32023,23909,-1328,31359.0
536,30439,33544,23973,-3105,31991.5
537,30679,32647,23973,-1968,31663.0
538,31255,30775,23989,480,31015.0
539,31527,30551,23957,976,31039.0
540,32487,29431,24005,3056,30959.0
541,34840,27958,24069,6882,31399.0
542,36616,27430,24069,9186,32023.0
543,38329,27206,23989,11123,32767.5
544,39929,27270,24101,12659,33599.5
545,40569,27254,31655,13315,33911.5
546,39785,27286,37721,12499,33535.5
547,39961,27318,30295,12643,33639.5
548,42218,27350,24213,14868,34784.0
549,42570,27222,24197,15348,34896.0
550,42650,27254,24133,15396,34952.0
551,42826,27206,24133,15620,35016.0
552,42714,27334,24101,15380,35024.0
553,42666,27206,24085,15460,34936.0
554,42634,27222,24037,15412,34928.0
555,42650,27222,23973,15428,34936.0
556,42186,27206,23989,14980,34696.0
557,35688,27046,24037,8642,31367.0
558,30343,27062,24101,3281,28702.5
559,30551,27014,24517,3537,28782.5
560,30263,27062,25478,3201,28662.5
561,32263,27030,27366,5233,29646.5
562,31719,27046,29767,4673,29382.5
563,30695,26838,32055,3857,28766.5
564,30423,26966,36392,3457,28694.5
565,30551,27046,37769,3505,28798.5
566,30151,26886,37865,3265,28518.5
567,30103,26806,37993,3297,28454.5
568,30007,26886,37673,3121,28446.5
569,30135,26838,33864,3297,28486.5
570,30103,26870,24678,3233,28486.5
571,30007,26870,24277,3137,28438.5
572,33000,26966,24181,6034,29983.0
573,30359,26966,24245,3393,28662.5
574,30375,27542,24213,2833,28958.5
576,29159,40217,24293,-11058,34688.0
577,29207,39977,24277,-10770,34592.0
578,29143,40345,24341,-11202,34744.0
579,29223,40425,24405,-11202,34824.0
580,28823,40361,24341,-11538,34592.0
581,28855,40425,24309,-11570,34640.0
582,29063,40377,24357,-11314,34720.0
583,29047,40297,24213,-11250,34672.0
584,28999,40073,24165,-11074,34536.0
585,28823,39993,24213,-11170,34408.0
586,28887,40025,24309,-11138,34456.0
587,28759,40025,24229,-11266,34392.0
588,28775,40169,24245,-11394,34472.0
589,28566,40297,24133,-11731,34431.5
590,28887,40201,24245,-11314,34544.0
591,28614,40377,24245,-11763,34495.5
592,28695,40361,24293,-11666,34528.0
593,28614,40249,24181,-11635,34431.5
594,28470,40281,24341,-11811,34375.5
595,28502,40217,24213,-11715,34359.5
596,28566,40169,24213,-11603,34367.5
597,28871,40457,24341,-11586,34664.0
598,28711,40233,24261,-11522,34472.0
599,28887,40489,24213,-11602,34688.0
600,28070,40457,24277,-12387,34263.5
601,27910,40393,24277,-12483,34151.5
602,31159,40377,24261,-9218,35768.0
603,41450,40713,24245,737,41081.5
604,44026,40793,24261,3233,42409.5
605,41274,40617,24229,657,40945.5
606,33800,40393,24261,-6593,37096.5
607,32407,40233,24373,-7826,36320.0
608,32359,40153,24245,-7794,36256.0
609,32215,40265,24213,-8050,36240.0
610,31591,40153,24213,-8562,35872.0
611,31751,39865,24325,-8114,35808.0
612,30791,40025,24261,-9234,35408.0
613,30535,40361,24277,-9826,35448.0
614,30455,40409,24245,-9954,35432.0
615,30519,40441,24261,-9922,35480.0
616,30551,40233,24245,-9682,35392.0
617,30919,40265,24197,-9346,35592.0
618,30855,39769,24293,-8914,35312.0
619,30519,39401,24325,-8882,34960.0
620,30791,39017,24293,-8226,34904.0
621,30647,37609,31655,-6962,34128.0
622,30807,36008,38137,-5201,33407.5
623,31127,35224,35240,-4097,33175.5
624,32423,31751,24533,672,32087.0
625,36024,29127,24357,6897,32575.5
626,35512,28887,24245,6625,32199.5
627,35352,29383,24165,5969,32367.5
628,34952,29607,24133,5345,32279.5
629,34440,30359,24037,4081,32399.5
630,35160,29575,24069,5585,32367.5
631,36680,28246,24037,8434,32463.0
632,38329,27606,24069,10723,32967.5
633,39113,27366,24069,11747,33239.5
634,39769,27286,24133,12483,33527.5
635,39369,27366,23973,12003,33367.5
636,38857,27350,24101,11507,33103.5
637,38617,27414,24021,11203,33015.5
638,37785,27734,24005,10051,32759.5
639,36616,28310,24085,8306,32463.0
640,36328,28566,24149,7762,32447.0
641,34616,29895,24133,4721,32255.5
642,33752,32071,24053,1681,32911.5
643,35304,34824,24117,480,35064.0
644,44586,40297,24133,4289,42441.5
645,39961,31127,24133,8834,35544.0
646,30247,30743,24245,-496,30495.0
647,29063,32711,24085,-3648,30887.0
648,29399,31831,24277,-2432,30615.0
649,29223,32519,24149,-3296,30871.0
650,28967,33880,24229,-4913,31423.5
651,28983,36008,23989,-7025,32495.5
652,29895,33800,24085,-3905,31847.5
653,30375,32071,24085,-1696,31223.0
654,30679,31223,24293,-544,30951.0
655,30855,31415,24229,-560,31135.0
656,31047,31255,24165,-208,31151.0
657,31367,30743,24197,624,31055.0
658,31175,30951,24213,224,31063.0
659,31207,31271,24373,-64,31239.0
660,31735,30519,30759,1216,31127.0
661,32487,29639,37913,2848,31063.0
662,32311,29831,37929,2480,31071.0
663,32007,30151,29703,1856,31079.0
664,33128,29303,24710,3825,31215.5
665,36152,27798,24517,8354,31975.0
666,39257,27190,24453,12067,33223.5
667,39465,27302,24421,12163,33383.5
668,37465,27574,24405,9891,32519.5
669,39977,27286,24373,12691,33631.5
670,40857,27222,24293,13635,34039.5
671,41914,27286,24405,14628,34600.0
672,42090,27094,24341,14996,34592.0
673,42010,26982,24389,15028,34496.0
674,34056,26982,24373,7074,30519.0
675,29831,26966,24405,2865,28398.5
676,30935,26918,24405,4017,28926.5
676,30935,26918,24405,4017,28926.5
677,29911,26902,24421,3009,28406.5
678,30167,26886,24389,3281,28526.5
679,29127,26902,24357,2225,28014.5
680,29287,26838,24325,2449,28062.5
681,29255,26918,24325,2337,28086.5
682,29479,27014,24341,2465,28246.5
682,29479,27014,24341,2465,28246.5
683,29079,26918,24309,2161,27998.5
684,29447,26790,24309,2657,28118.5
685,29607,26790,24373,2817,28198.5
686,29191,26838,24453,2353,28014.5
687,29063,26886,24646,2177,27974.5
688,28903,26902,30439,2001,27902.5
689,31543,26966,33304,4577,29254.5
690,29575,39353,30487,-9778,34464.0
691,41898,27286,30695,14612,34592.0
692,42250,27110,31175,15140,34680.0
693,42298,27206,31751,15092,34752.0
694,41882,27190,32968,14692,34536.0
695,41770,27238,32920,14532,34504.0
696,41658,27190,33032,14468,34424.0
697,41018,27334,34568,13684,34176.0
698,40745,27350,37849,13395,34047.5
699,42266,27286,38073,14980,34776.0
700,42602,27062,37273,15540,34832.0
701,42266,27158,33288,15108,34712.0
702,42346,27094,31239,15252,34720.0
703,42170,27126,29159,15044,34648.0
704,42122,27206,25654,14916,34664.0
705,32263,30679,24533,1584,31471.0
706,30487,40185,24469,-9698,35336.0
707,30151,40297,24453,-10146,35224.0
708,29607,39897,24517,-10290,34752.0
709,35608,28486,24565,7122,32047.0
710,41882,27270,24373,14612,34576.0
711,43082,27206,24293,15876,35144.0
712,42154,27238,24405,14916,34696.0
713,42218,27238,24469,14980,34728.0
714,43162,27526,24517,15636,35344.0
715,42778,27398,24325,15380,35088.0
716,40649,27238,24485,13411,33943.5
717,39737,27238,24485,12499,33487.5
718,40537,27286,24421,13251,33911.5
719,42394,27270,24565,15124,34832.0
720,43994,36921,24565,7073,40457.5
721,43578,40425,24565,3153,42001.5
722,43114,29351,24565,13763,36232.5
723,43194,27286,24565,15908,35240.0
724,43146,27190,24565,15956,35168.0
725,42906,27174,24630,15732,35040.0
726,42810,27174,24646,15636,34992.0
727,42890,27094,24565,15796,34992.0
728,43066,27158,24565,15908,35112.0
729,43146,27190,24565,15956,35168.0
730,43274,27078,24694,16196,35176.0
731,42570,26966,36568,15604,34768.0
732,40809,27030,35560,13779,33919.5
733,42266,26966,25478,15300,34616.0
734,42922,26902,24966,16020,34912.0
735,43146,27014,24694,16132,35080.0
736,43482,26982,24598,16500,35232.0
737,43546,26982,24565,16564,35264.0
738,43818,27030,24565,16788,35424.0
739,43066,26966,24565,16100,35016.0
740,43146,27046,24565,16100,35096.0
741,42970,26934,24421,16036,34952.0
742,42954,26998,24421,15956,34976.0
743,43194,26950,24469,16244,35072.0
744,42714,26966,24453,15748,34840.0
745,39913,27014,24389,12899,33463.5
746,37353,27334,24373,10019,32343.5
747,34904,28486,24341,6418,31695.0
748,32663,30679,24453,1984,31671.0
749,33096,30151,24293,2945,31623.5
750,32583,30871,24373,1712,31727.0
751,34472,30247,24309,4225,32359.5
752,39609,35352,24277,4257,37480.5
753,44138,40585,24373,3553,42361.5
754,41786,37945,24421,3841,39865.5
755,39257,29927,24341,9330,34592.0
756,33576,29831,24469,3745,31703.5
757,36184,27718,24357,8466,31951.0
758,35704,28166,24357,7538,31935.0
759,36296,27782,24325,8514,32039.0
760,33032,29623,24325,3409,31327.5
761,30983,33464,24389,-2481,32223.5
762,30167,37017,24245,-6850,33592.0
763,29655,39001,24261,-9346,34328.0
764,29287,39977,24197,-10690,34632.0
765,29095,40377,24421,-11282,34736.0
766,29063,40649,24630,-11586,34856.0
767,29015,40649,37353,-11634,34832.0
768,29031,40521,38105,-11490,34776.0
769,28951,40601,27926,-11650,34776.0
770,28871,40665,24357,-11794,34768.0
771,28358,40713,24261,-12355,34535.5
772,28358,40681,24293,-12323,34519.5
773,28326,39961,24309,-11635,34143.5
774,33880,28759,24582,5121,31319.5
775,33480,29063,24565,4417,31271.5
776,33368,29095,24582,4273,31231.5
777,33192,29127,24565,4065,31159.5
778,33224,29047,24565,4177,31135.5
779,33240,29063,24565,4177,31151.5
780,33240,29031,24582,4209,31135.5
781,33176,29015,24565,4161,31095.5
782,33208,29063,24565,4145,31135.5
783,33096,29223,24565,3873,31159.5
784,32263,29911,24646,2352,31087.0
785,37177,27302,24565,9875,32239.5
786,41418,27094,25126,14324,34256.0
787,43418,26918,30807,16500,35168.0
788,41578,26854,36552,14724,34216.0
789,30359,26822,38153,3537,28590.5
790,30743,26886,38121,3857,28814.5
791,29639,26934,37705,2705,28286.5
791,29639,26934,37705,2705,28286.5
792,30471,26886,34952,3585,28678.5
793,29975,26838,29207,3137,28406.5
794,29767,26918,25654,2849,28342.5
795,29831,26838,25590,2993,28334.5
796,28759,26838,24293,1921,27798.5
797,28374,26790,24005,1584,27582.0
798,29847,26758,24085,3089,28302.5
799,29639,26774,24117,2865,28206.5
800,29527,26710,24133,2817,28118.5
801,31543,26774,24165,4769,29158.5
802,30919,26710,24213,4209,28814.5
803,30471,26726,24245,3745,28598.5
804,30407,26758,28791,3649,28582.5
805,30263,26598,35800,3665,28430.5
806,30215,26630,37993,3585,28422.5
807,28887,26726,36584,2161,27806.5
808,29447,26790,27414,2657,28118.5
809,28759,26774,24293,1985,27766.5
810,31511,27462,24085,4049,29486.5
811,31927,40361,24037,-8434,36144.0
812,31159,40377,24069,-9218,35768.0
813,37417,27350,24149,10067,32383.5
814,42794,27014,24053,15780,34904.0
815,42058,27030,24101,15028,34544.0
816,39513,27014,24117,12499,33263.5
817,38089,27142,24293,10947,32615.5
818,36376,27382,32920,8994,31879.0
819,33544,29511,38121,4033,31527.5
820,33064,29767,37833,3297,31415.5
821,33976,29191,24565,4785,31583.5
821,33976,29191,24565,4785,31583.5
822,34664,30247,24229,4417,32455.5
823,31799,33928,24229,-2129,32863.5
824,31367,35832,24117,-4465,33599.5
825,31463,35304,24069,-3841,33383.5
826,31447,36520,24069,-5073,33983.5
827,31495,35176,23989,-3681,33335.5
828,31063,35240,24053,-4177,33151.5
829,31047,34760,24117,-3713,32903.5
830,31703,31495,24069,208,31599.0
831,32039,30743,24005,1296,31391.0
832,32471,30087,23957,2384,31279.0
833,33192,29191,23893,4001,31191.5
834,32199,31015,23893,1184,31607.0
835,31799,30919,23925,880,31359.0
836,36808,30727,23877,6081,33767.5
837,42986,40617,23845,2369,41801.5
838,38073,30935,23893,7138,34504.0
839,36168,27718,23909,8450,31943.0
840,33976,28582,23909,5394,31279.0
841,34776,27862,23909,6914,31319.0
842,37449,27222,23845,10227,32335.5
843,35208,27718,23813,7490,31463.0
844,33592,28711,23845,4881,31151.5
845,34776,27798,23845,6978,31287.0
846,36536,27110,23781,9426,31823.0
847,36953,27286,23829,9667,32119.5
848,39001,27046,23845,11955,33023.5
849,42122,27142,23877,14980,34632.0
850,42842,27014,24293,15828,34928.0
851,42730,26902,36584,15828,34816.0
852,42682,26998,38025,15684,34840.0
853,42602,26838,37865,15764,34720.0
854,42506,26854,33624,15652,34680.0
855,38633,27014,28390,11619,32823.5
856,35848,27286,24870,8562,31567.0
857,34888,27638,24149,7250,31263.0
858,32359,29223,24069,3136,30791.0
859,31319,31111,24021,208,31215.0
860,30615,32984,24117,-2369,31799.5
861,30151,35928,24069,-5777,33039.5
862,30823,37785,23989,-6962,34304.0
863,30503,38937,24005,-8434,34720.0
864,30391,38921,24005,-8530,34656.0
865,30423,38809,24085,-8386,34616.0
866,30439,38345,24149,-7906,34392.0
867,30343,37513,24069,-7170,33928.0
868,30647,34712,24101,-4065,32679.5
869,30711,35272,24021,-4561,32991.5
870,30967,34408,24021,-3441,32687.5
871,31127,32023,24037,-896,31575.0
872,30903,33272,23909,-2369,32087.5
873,30823,33352,23973,-2529,32087.5
874,30743,33064,23957,-2321,31903.5
875,30599,34248,23989,-3649,32423.5
876,32375,35912,23973,-3537,34143.5
877,42426,40169,23877,2257,41297.5
878,40201,40521,23957,-320,40361.0
879,32920,37977,23941,-5057,35448.5
879,32920,37977,23941,-5057,35448.5
880,30615,35992,23989,-5377,33303.5
881,30311,36921,23877,-6610,33616.0
882,30327,37833,23941,-7506,34080.0
883,30279,37449,23973,-7170,33864.0
884,30295,38121,23973,-7826,34208.0
885,29975,39305,24037,-9330,34640.0
886,29959,40089,23957,-10130,35024.0
887,29895,40409,23957,-10514,35152.0
888,29975,40457,23989,-10482,35216.0
889,29799,40457,23957,-10658,35128.0
890,29767,40505,24005,-10738,35136.0
891,29703,40489,29319,-10786,35096.0
892,29751,40409,37529,-10658,35080.0
893,29591,40377,38009,-10786,34984.0
894,29703,40457,37993,-10754,35080.0
895,29767,40473,38217,-10706,35120.0
896,29751,40537,38217,-10786,35144.0
897,29735,40457,37865,-10722,35096.0
898,29767,40505,36969,-10738,35136.0
899,29799,40409,29287,-10610,35104.0
900,30263,40329,25334,-10066,35296.0
901,36056,27478,24165,8578,31767.0
902,42938,26934,24005,16004,34936.0
903,35240,26822,24069,8418,31031.0
904,29895,26710,23989,3185,28302.5
905,29847,26758,23989,3089,28302.5
906,29703,26806,23957,2897,28254.5
907,29575,26822,23909,2753,28198.5
908,29703,26758,23909,2945,28230.5
909,29703,26742,23973,2961,28222.5
910,29751,26838,23909,2913,28294.5
911,30007,26918,23941,3089,28462.5
912,30183,26870,23941,3313,28526.5
913,30055,26982,23973,3073,28518.5
914,30839,26774,24245,4065,28806.5
914,30839,26774,24245,4065,28806.5
915,34232,26790,24085,7442,30511.0
916,31655,26950,23989,4705,29302.5
917,31559,26726,23973,4833,29142.5
918,30231,26902,24005,3329,28566.5
918,30231,26902,24005,3329,28566.5
919,30983,26934,32679,4049,28958.5
920,28486,26854,37849,1632,27670.0
921,28518,26950,24614,1568,27734.0
922,29607,27030,24069,2577,28318.5
923,28855,26918,23957,1937,27886.5
924,29255,26758,23893,2497,28006.5
925,29527,27942,23957,1585,28734.5
925,29527,27942,23957,1585,28734.5
926,32615,40153,23973,-7538,36384.0
927,31159,40553,24021,-9394,35856.0
928,30135,40457,23989,-10322,35296.0
929,29847,40489,24005,-10642,35168.0
930,29751,40473,24021,-10722,35112.0
931,29735,40633,23989,-10898,35184.0
932,29767,40521,24037,-10754,35144.0
933,29639,40473,24021,-10834,35056.0
934,29655,40537,24101,-10882,35096.0
935,29415,40553,24069,-11138,34984.0
936,29703,40249,24165,-10546,34976.0
937,30759,39689,24117,-8930,35224.0
938,30967,38569,24101,-7602,34768.0
939,30887,37465,24133,-6578,34176.0
940,30679,37673,24101,-6994,34176.0
941,30631,38793,24085,-8162,34712.0
942,30759,39785,24085,-9026,35272.0
943,31383,39977,23973,-8594,35680.0
944,30615,39769,23973,-9154,35192.0
945,30487,39561,23989,-9074,35024.0
946,30967,39721,23909,-8754,35344.0
947,30871,39673,24101,-8802,35272.0
948,30695,38329,23973,-7634,34512.0
949,31335,33256,24069,-1921,32295.5
950,33368,29351,24085,4017,31359.5
951,33160,29767,23973,3393,31463.5
952,32407,31271,24021,1136,31839.0
953,32295,32183,24069,112,32239.0
954,32007,32487,24053,-480,32247.0
956,33624,29495,24085,4129,31559.5
957,32471,31031,24149,1440,31751.0
958,32583,33384,24117,-801,32983.5
959,31383,35128,24133,-3745,33255.5
960,31527,37769,24101,-6242,34648.0
961,43450,40409,24069,3041,41929.5
962,36504,39961,24133,-3457,38232.5
963,32103,38617,24165,-6514,35360.0
964,32007,39129,24213,-7122,35568.0
965,31799,39305,24165,-7506,35552.0
966,31703,39065,24197,-7362,35384.0
967,31735,39081,24485,-7346,35408.0
968,31895,38745,24261,-6850,35320.0
969,32167,36312,24341,-4145,34239.5
970,32503,32776,24293,-273,32639.5
971,32551,32824,24373,-273,32687.5
972,32231,34120,35784,-1889,33175.5
972,32231,34120,35784,-1889,33175.5
973,32199,33336,37721,-1137,32767.5
974,32503,32663,25014,-160,32583.0
975,30567,33768,24598,-3201,32167.5
976,30055,34360,24533,-4305,32207.5
977,30343,33768,24549,-3425,32055.5
978,30263,32792,24389,-2529,31527.5
979,32856,32776,24325,80,32816.0
980,32343,32535,24245,-192,32439.0
981,32936,31399,24341,1537,32167.5
982,33384,30119,24373,3265,31751.5
983,34072,29255,24405,4817,31663.5
984,34712,28823,24389,5889,31767.5
985,35784,28214,24389,7570,31999.0
986,35992,27734,24261,8258,31863.0
987,35592,27846,24197,7746,31719.0
988,34760,28198,24213,6562,31479.0
989,33240,29383,24149,3857,31311.5
990,32407,30567,24101,1840,31487.0
991,32279,31015,24133,1264,31647.0
992,32071,31639,24021,432,31855.0
993,36392,36488,23973,-96,36440.0
994,43450,40361,24021,3089,41905.5
995,30487,33800,24069,-3313,32143.5
996,29783,35720,23989,-5937,32751.5
997,29847,36680,23957,-6833,33263.5
998,29527,36328,23941,-6801,32927.5
999,29639,35224,23957,-5585,32431.5
